"phase2_record_id","workstream","search_source","query_id","date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_record_id","notes"
"AC0069","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","An elementary metabolite unit (EMU) based method of isotopically nonstationary flux analysis","","","10.1002/bit.21632","","A-CLOSE-DUP-0028","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0070","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Determination of confidence intervals of metabolic fluxes estimated from stable isotope measurements","","","10.1016/j.ymben.2006.01.004","","A-CLOSE-DUP-0003","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0071","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Expanding insights of mitochondrial dysfunction in Parkinson’s disease","","","10.1038/nrn1868","","A-CLOSE-DUP-0048","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0072","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Determination of confidence intervals of metabolic fluxes estimated from stable isotope measurements","","","10.1016/j.ymben.2006.01.004","","A-CLOSE-DUP-0003","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0073","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Elementary metabolite units (EMU): a novel framework for modeling isotopic distributions","","","10.1016/j.ymben.2006.09.001","","A-CLOSE-DUP-0005","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0074","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Metabolic flux analysis in a nonstationary system: fed-batch fermentation of a high yielding strain of E. coli producing 1,3-propanediol","","","10.1016/j.ymben.2007.01.003","","A-CLOSE-DUP-0007","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0075","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","From mice to men: insights into the insulin resistance syndromes","","","10.1146/annurev.physiol.68.040104.124723","","A-CLOSE-DUP-0049","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0076","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","[1,2-13C2]-D-glucose profiles of the serum, liver, pancreas, and DMBA-induced pancreatic tumors of rats","","","10.1097/01.mpa.0000186524.53253.fb","","A-CLOSE-DUP-0050","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0077","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Defective RNA ribose synthesis in fibroblasts from patients with thiamine-responsive megaloblastic anemia (TRMA)","","","10.1182/blood-2003-05-1537","","A-CLOSE-DUP-0051","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0078","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Cytosolic phosphoenolpyruvate carboxykinase does not solely control the rate of hepatic gluconeogenesis in the intact mouse liver","","","10.1016/j.cmet.2007.03.004","","A-CLOSE-DUP-0036","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0079","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Identification of optimal measurement sets for complete flux elucidation in metabolic flux analysis experiments","","","10.1002/bit.21926","","A-CLOSE-DUP-0009","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0080","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","The M2 splice isoform of pyruvate kinase is important for cancer metabolism and tumour growth","","","10.1038/nature06734","","A-CLOSE-DUP-0052","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0081","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Resolving the TCA cycle and pentose-phosphate pathway of Clostridium acetobutylicum ATCC 824: isotopomer analysis, in vitro activities and expression analysis","","","10.1002/biot.201000282","","A-CLOSE-DUP-0011","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0082","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Beyond aerobic glycolysis: transformed cells can engage in glutamine metabolism that exceeds the requirement for protein and nucleotide synthesis","","","10.1073/pnas.0709747104","","A-CLOSE-DUP-0053","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0083","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Attenuation of LDH-A expression uncovers a link between glycolysis, mitochondrial physiology, and tumor maintenance","","","10.1016/j.ccr.2006.04.023","","A-CLOSE-DUP-0054","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0084","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Genetic algorithms as a computational theory of conceptual design","","","","","A-CLOSE-DUP-0055","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0085","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","New stable isotope-mass spectrometric techniques for measuring fluxes through intact metabolic pathways in mammalian systems: introduction of moving pictures into functional genomics and biochemical phenotyping","","","10.1016/j.ymben.2003.10.005","","A-CLOSE-DUP-0056","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0086","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Measurement of de novo hepatic lipogenesis in humans using stable isotopes","","","10.1172/JCI115206","","A-CLOSE-DUP-0057","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0087","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Elucidation of cellular metabolism via metabolomics and stable-isotope assisted metabolomics","","","10.2174/138920111795909096","","A-CLOSE-DUP-0058","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0088","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Nontargeted elucidation of metabolic pathways using stable-isotope tracers and mass spectrometry","","","10.1021/ac1011574","","A-CLOSE-DUP-0059","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0089","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Conversion of proteins into biofuels by engineering nitrogen flux","","","10.1038/nbt.1789","","A-CLOSE-DUP-0060","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0090","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Application of genetic algorithm for optimization gasoline fractions blending compounding","","","","","A-CLOSE-DUP-0061","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0091","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Reductive glutamine metabolism by IDH1 mediates lipogenesis under hypoxia","","","10.1038/nature10602","","A-CLOSE-DUP-0062","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0092","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Evaluation of 13 C isotopic tracers for metabolic flux analysis in mammalian cells","","","10.1016/j.jbiotec.2009.07.010","","A-CLOSE-DUP-0016","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0093","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Systems-level metabolic flux profiling identifies fatty acid synthesis as a target for antiviral therapy","","","10.1038/nbt.1500","","A-CLOSE-DUP-0063","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0094","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","A critical evaluation of mass isotopomer distribution analysis of gluconeogenesis in vivo","","","10.1152/ajpendo.1999.277.1.E154","","A-CLOSE-DUP-0064","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0095","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Metabolic networks in motion: 13 C-based flux analysis","","","10.1038/msb4100109","","A-CLOSE-DUP-0020","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0096","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Cerebral metabolic and cognitive decline in persons at genetic risk for Alzheimer’s disease","","","10.1073/pnas.090106797","","A-CLOSE-DUP-0065","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0097","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Metabolic flux elucidation for large-scale models using 13 C labeled isotopes","","","10.1016/j.ymben.2007.05.005","","A-CLOSE-DUP-0066","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0098","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","A genetic algorithm tutorial","","","","","A-CLOSE-DUP-0067","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0099","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Metabolomic and mass isotopomer analysis of liver gluconeogenesis and citric acid cycle: II. Heterogeneity of metabolite labeling pattern","","","10.1074/jbc.M803455200","","A-CLOSE-DUP-0068","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0100","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","An elementary metabolite unit (EMU) based method of isotopically nonstationary flux analysis","","","10.1002/bit.21632","","A-CLOSE-DUP-0028","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0101","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","(13)C metabolic flux analysis in complex systems","","","10.1016/j.copbio.2010.08.009","","A-CLOSE-DUP-0069","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0102","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Systems metabolic engineering of microorganisms for natural and non-natural chemicals","","","10.1038/nchembio.970","","A-CLOSE-DUP-0070","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0103","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Recent advances in microbial production of fuels and chemicals using tools and strategies of systems metabolic engineering","","","10.1016/j.biotechadv.2014.11.006","","A-CLOSE-DUP-0071","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0104","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Advancing metabolic engineering through systems biology of industrial microorganisms","","","10.1016/j.copbio.2015.08.006","","A-CLOSE-DUP-0072","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0105","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Maximizing the information content of experiments in systems biology","","","10.1371/journal.pcbi.1002888","","A-CLOSE-DUP-0073","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0106","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Systems biology: Experimental design","","","10.1111/j.1742-4658.2008.06843.x","","A-CLOSE-DUP-0074","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","LEVEL_2_SUPPORTING","","Prospective backward-reference occurrence. Phase 2A.1 closure: unique_record_id=P2UT-0139; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0139; state=OUT_OF_SCOPE_FOR_PHASE2A1; no priority-based inference."
"AC0107","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Computational procedures for optimal experimental design in biological systems","","","10.1049/iet-syb:20070069","","A-CLOSE-DUP-0075","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","LEVEL_2_SUPPORTING","","Prospective backward-reference occurrence. Phase 2A.1 closure: unique_record_id=P2UT-0091; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0091; state=OUT_OF_SCOPE_FOR_PHASE2A1; no priority-based inference."
"AC0108","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Experimental design for biological systems","","","10.1137/100791063","","A-CLOSE-DUP-0076","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","LEVEL_2_SUPPORTING","","Prospective backward-reference occurrence. Phase 2A.1 closure: unique_record_id=P2UT-0142; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0142; state=OUT_OF_SCOPE_FOR_PHASE2A1; no priority-based inference."
"AC0109","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Model-based design of experiments for cellular processes","","","10.1002/wsbm.1204","","A-CLOSE-DUP-0077","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0110","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Model-based design of experiments for parameter precision: State of the art","","","10.1016/j.ces.2007.11.034","","A-CLOSE-DUP-0078","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0111","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Identifiability of large nonlinear biochemical networks","","","","","A-CLOSE-DUP-0079","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0112","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Addressing parameter identifiability by model-based experimentation","","","10.1049/iet-syb.2010.0061","","A-CLOSE-DUP-0080","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0113","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Pitfalls of using a single criterion for selecting experimental designs","","","","","A-CLOSE-DUP-0081","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","LEVEL_2_SUPPORTING","","Prospective backward-reference occurrence. Phase 2A.1 closure: unique_record_id=P2UT-0001; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0001; state=OUT_OF_SCOPE_FOR_PHASE2A1; no priority-based inference."
"AC0114","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Optimal experiment design","","","10.1088/0957-0233/9/6/003","","A-CLOSE-DUP-0082","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","LEVEL_2_SUPPORTING","","Prospective backward-reference occurrence. Phase 2A.1 closure: unique_record_id=P2UT-0098; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0098; state=OUT_OF_SCOPE_FOR_PHASE2A1; no priority-based inference."
"AC0115","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Comparison of multi-objective optimization methodologies for engineering applications","","","10.1016/j.camwa.2011.11.057","","A-CLOSE-DUP-0083","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0116","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Multi-objective optimization using genetic algorithms: A tutorial","","","10.1016/j.ress.2005.11.018","","A-CLOSE-DUP-0084","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
"AC0117","A","Primary full-text reference list","PHASE2-SEARCH-0056","2026-07-31","Performance assessment of multiobjective optimizers: An analysis and review","","","10.1109/TEVC.2003.810758","","A-CLOSE-DUP-0085","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective backward-reference occurrence."
