"phase2a1_record_id","workstream_families","query_id","search_date","search_source","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","canonical_record_id","deduplication_basis","source_ledger","source_duplicate_group","source_screening_state","screening_state","source_exclusion_reason","exclusion_reason","evidence_depth","full_text_access_status","evidence_location","final_record_id","corpus_action","source_proposed_corpus_record","raw_snapshot","notes"
"A1AC-0312","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Convergence rates of posterior distributions for noniid observations","Subhashis Ghosal; Aad van der Vaart","2007","10.1214/009053606000001172","https://openalex.org/W2098302471","A1-DUP-0267","A1AC-0312","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0267","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0313","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Remarks on consistency of posterior distributions","Taeryon Choi; Ravi Ramamoorthi","2008","10.1214/074921708000000138","https://openalex.org/W1799424232","A1-DUP-0268","A1AC-0313","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0268","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0314","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Posterior consistency of Dirichlet mixtures for estimating a transition density","Yongqiang Tang; Subhashis Ghosal","2006","10.1016/j.jspi.2006.03.007","https://openalex.org/W2164162336","A1-DUP-0269","A1AC-0314","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0269","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0315","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Bayesian Methods for Function Estimation","Nidhan Choudhuri; Subhashis Ghosal; Anindya Roy","2005","10.1016/s0169-7161(05)25013-7","https://openalex.org/W2159605095","A1-DUP-0270","A1AC-0315","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0270","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0316","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Hypothesis testing by convex optimization","Alexander Goldenshluger; Anatoli Juditsky; Arkadi Nemirovski","2015","10.1214/15-ejs1054","https://openalex.org/W1742114735","A1-DUP-0036","A1AC-0037","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0036","DUPLICATE","DUPLICATE","DUPLICATE_OF_A1AC-0037","DUPLICATE_OF_A1AC-0037","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","DUPLICATE_OF_EXISTING_CORPUS","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0317","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Posterior contraction in sparse generalized linear models","Seonghyun Jeong; Subhashis Ghosal","2020","10.1093/biomet/asaa074","https://openalex.org/W3086546527","A1-DUP-0271","A1AC-0317","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0271","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0318","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Nonparametric Bayesian drift estimation for multidimensional stochastic differential equations*","Shota Gugushvili; Peter Spreij","2014","10.1007/s10986-014-9232-1","https://openalex.org/W1586776066","A1-DUP-0272","A1AC-0318","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0272","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0319","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","A note on Bayes factor consistency in partial linear models","Taeryon Choi; Judith Rousseau","2015","10.1016/j.jspi.2015.03.009","https://openalex.org/W2038356042","A1-DUP-0273","A1AC-0319","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0273","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0320","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","On sequential hypotheses testing via convex optimization","Anatoli Juditsky; Arkadi Nemirovski","2015","10.1134/s0005117915050070","https://openalex.org/W1517588581","A1-DUP-0197","A1AC-0233","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0197","DUPLICATE","DUPLICATE","DUPLICATE_OF_A1AC-0233","DUPLICATE_OF_A1AC-0233","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0321","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Hypotheses testing and posterior concentration rates for semi-Markov processes","Irene Votsi; Ghislaine Gayraud; Vlad Ștefan Barbu; Nikolaos Limnios","2021","10.1007/s11203-021-09247-3","https://openalex.org/W3184208452","A1-DUP-0274","A1AC-0321","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0274","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0322","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Hypothesis testing by convex optimization","Alexander Goldenshluger; A. Juditski; Arkadi Nemirovski","2013","10.48550/arxiv.1311.6765","https://openalex.org/W2950930731","A1-DUP-0275","A1AC-0322","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0275","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0323","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","PAC-Bayes Bounds on Variational Tempered Posteriors for Markov Models","Imon Banerjee","2021","10.3390/e23030313","https://openalex.org/W3134811640","A1-DUP-0276","A1AC-0323","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0276","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0324","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Bayes factor consistency in regression problems","Judith Rousseau; Choi Taeryon","2012","https://openalex.org/W1521716747","https://openalex.org/W1521716747","A1-DUP-0277","A1AC-0324","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0277","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0325","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Asymptotic frequentist coverage properties of Bayesian credible sets for sieve priors","Judith Rousseau; Botond Szabó","2020","10.1214/19-aos1881","https://openalex.org/W2784473404","A1-DUP-0278","A1AC-0325","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0278","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0326","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Asymptotic frequentist coverage properties of Bayesian credible sets for sieve priors in general settings","Judith Rousseau; Botond Szabó","2016","https://openalex.org/W2522972645","https://openalex.org/W2522972645","A1-DUP-0279","A1AC-0326","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0279","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0327","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","PAC-Bayes Bounds on Variational Tempered Posteriors for Markov Models","Imon Banerjee; Vinayak Rao; Harsha Honnappa","2021","10.3390/e23030313","https://openalex.org/W3119810214","A1-DUP-0276","A1AC-0323","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0276","DUPLICATE","DUPLICATE","DUPLICATE_OF_A1AC-0323","DUPLICATE_OF_A1AC-0323","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0328","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","Hypotheses testing and posterior concentration rates for semi-Markov processes","Vlad Ștefan Barbu; Ghislaine Gayraud; Limnios, N.; Irene Votsi","2019","10.48550/arxiv.1906.05566","https://openalex.org/W2950218890","A1-DUP-0280","A1AC-0328","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0280","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0329","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","On sequential hypotheses testing via convex optimization","Anatoli Juditsky; Arkadi Nemirovski","2014","10.48550/arxiv.1412.1605","https://openalex.org/W2952046246","A1-DUP-0281","A1AC-0329","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0281","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0330","A-C","PHASE2A1-SEARCH-0071","2026-07-31","OpenAlex","<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si3.svg"" display=""inline"" id=""d1e22""><mml:msub><mml:mrow><mml:mi>L</mml:mi></mml:mrow><mml:mrow><mml:mn>2</mml:mn></mml:mrow></mml:msub></mml:math>-norm posterior contraction in Gaussian models with unknown variance","Seonghyun Jeong","2025","10.1016/j.spl.2025.110495","https://openalex.org/W4412489916","A1-DUP-0282","A1AC-0330","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0282","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0071_birge_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0331","A-C","PHASE2A1-SEARCH-0072","2026-07-31","OpenAlex","Lecture Notes in Mathematics","Stéphane Crépey; Olivier Guéant; David Hobson; Monique Jeanblanc; Jean‐Michel Lasry; Pierre Louis Lions","2011","https://openalex.org/W4291439952","https://openalex.org/W4291439952","A1-DUP-0283","A1AC-0331","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0283","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0072_birge_backward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0332","A-C","PHASE2A1-SEARCH-0072","2026-07-31","OpenAlex","A Measure of Asymptotic Efficiency for Tests of a Hypothesis Based on the sum of Observations","Herman Chernoff","1952","10.1214/aoms/1177729330","https://openalex.org/W2042587503","A1-DUP-0284","A1AC-0332","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0284","FALSE_POSITIVE","FALSE_POSITIVE","ASYMPTOTIC_ERROR_EXPONENT_RESULT_NOT_FIXED_SAMPLE_FINITE_BOUND","ASYMPTOTIC_ERROR_EXPONENT_RESULT_NOT_FIXED_SAMPLE_FINITE_BOUND","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0072_birge_backward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0333","A-C","PHASE2A1-SEARCH-0072","2026-07-31","OpenAlex","Asymptotic evaluation of certain markov process expectations for large time, II","M. D. Donsker; S. R. S. Varadhan","1975","10.1002/cpa.3160280206","https://openalex.org/W2136144249","A1-DUP-0285","A1AC-0333","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0285","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0072_birge_backward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0334","A-C","PHASE2A1-SEARCH-0072","2026-07-31","OpenAlex","Testing Statistical Hypotheses.","N. L. J.; E. H. Lehmann","1960","10.2307/2987419","https://openalex.org/W4300544062","A1-DUP-0286","A1AC-0334","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0286","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0072_birge_backward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0335","A-C","PHASE2A1-SEARCH-0072","2026-07-31","OpenAlex","Asymptotic evaluation of certain markov process expectations for large time, I","M. D. Donsker; S. R. S. Varadhan","1975","10.1002/cpa.3160280102","https://openalex.org/W4243316134","A1-DUP-0287","A1AC-0335","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0287","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0072_birge_backward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0336","A-C","PHASE2A1-SEARCH-0072","2026-07-31","OpenAlex","A Robust Version of the Probability Ratio Test","Peter J. Huber","1965","10.1214/aoms/1177699803","https://openalex.org/W2014002306","A1-DUP-0288","A1AC-0336","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0288","FULL_TEXT_UNAVAILABLE","FULL_TEXT_UNAVAILABLE","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED_OR_NOT_INSPECTABLE","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0072_birge_backward_openalex.json","Potentially relevant foundational source retained without guarantee coding; it cannot support a substantive synthesis conclusion."
"A1AC-0337","A-C","PHASE2A1-SEARCH-0072","2026-07-31","OpenAlex","Minimax Tests and the Neyman-Pearson Lemma for Capacities","Peter J. Huber; Volker Strassen","1973","10.1214/aos/1176342363","https://openalex.org/W2010161926","A1-DUP-0289","A1AC-0337","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0289","FULL_TEXT_UNAVAILABLE","FULL_TEXT_UNAVAILABLE","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED_OR_NOT_INSPECTABLE","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0072_birge_backward_openalex.json","Potentially relevant foundational source retained without guarantee coding; it cannot support a substantive synthesis conclusion."
"A1AC-0338","A-C","PHASE2A1-SEARCH-0072","2026-07-31","OpenAlex","Convergence of Estimates Under Dimensionality Restrictions","Lucien LeCam","1973","10.1214/aos/1193342380","https://openalex.org/W2004060143","A1-DUP-0290","A1AC-0338","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0290","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0072_birge_backward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
